id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
4TeQy2dn3P7S2rZEya25TI,A Wonderful Guy,Tex Beneke,115680,1946-12-24,1946,0.918,0.641,0.25,0.000294,0.0774,-9.839,0.0359,68.416,0.855,1.0,1.0,40,False,"big band, jazz saxophone, swing"
0A5jkPC11ILnukYQjwl8Ap,A Cigarette and a Silhouette,Mildred Bailey,184293,1946-12-24,1946,0.934,0.696,0.233,3.29e-05,0.363,-7.444,0.0412,101.772,0.388,1.0,5.0,30,False,torch song
0g7zWHSZpXZxHRtHZ7UU3K,Anything You Can Do,"Ethel Merman, Ray Middleton",194600,1946-01-01,1946,0.92,0.604,0.34,0.0,0.127,-11.331,0.31,172.531,0.827,1.0,0.0,23,False,"tin pan alley, vintage broadway"
40WDDhmRS2W4OUVvTdLQGR,Atonement,Lennie Tristano,152320,1946-01-01,1946,0.995,0.559,0.112,0.931,0.0903,-19.87,0.0402,74.213,0.215,0.0,9.0,25,False,"bebop, contemporary post-bop, cool jazz, jazz piano"
2DMWqdcuYP9YbzAscFsolI,"Nocturnes, Op. 27: No. 2 in D-Flat Major","Frédéric Chopin, Arthur Rubinstein",367826,1946,1946,0.992,0.288,0.0209,0.914,0.123,-26.683,0.0401,76.916,0.0427,1.0,1.0,36,False,"classical, early romantic era, polish classical"
2PWfpglIC1ZITSmQLjioWi,Annie Get Your Gun: Overture,London Festival Orchestra,280200,1946-01-01,1946,0.703,0.287,0.332,0.653,0.0893,-12.168,0.0321,106.976,0.234,1.0,2.0,12,False,british orchestra
6NZq4opgc0WBgzkFpkCzfe,You're a Heavenly Thing,Mel Torme & the Mel-Tones,155440,1946,1946,0.972,0.767,0.0431,9.36e-05,0.113,-17.381,0.0632,119.78,0.417,1.0,5.0,29,False,
0j8a0gxUwpOd6iMcov5q68,Awaz De Kahan Hai,"Noor Jehan, Surendra",200481,1946-12-31,1946,0.972,0.39,0.167,0.000285,0.828,-8.961,0.0531,40.24,0.491,1.0,4.0,16,False,"classic bollywood, classic pakistani pop, filmi, ghazal"
2juB3LVAMTUFwLAEhmRMVw,"Nocturnes, Op. 48: No. 1 in C Minor","Frédéric Chopin, Arthur Rubinstein",346826,1946,1946,0.991,0.382,0.0717,0.877,0.0927,-19.276,0.0455,135.443,0.039,1.0,0.0,28,False,"classical, early romantic era, polish classical"
2TMyWQ7zdMzZqvgRLqY8ma,"I Got The Sun In The Morning - From ""Annie Get Your Gun""","Ethel Merman, Annie Get Your Gun Original 1946 Chorus",176360,1946-01-01,1946,0.948,0.66,0.289,0.0,0.102,-10.833,0.051,86.575,0.7,1.0,5.0,12,False,"tin pan alley, vintage broadway"
5LR2HRptIc9tfg4Nlc25c5,Anju Vayathu Mudhal,"K.L.V.Vasantha, Ganesa Bhagavathar, Papanasam Sivan",168344,1946-08-25,1946,0.995,0.448,0.425,0.955,0.295,-10.935,0.0544,77.469,0.776,1.0,8.0,18,False,
4Zp1uuOZR0bhnuAu3HiKgf,An Old-Fashioned Wedding,"Ethel Merman, Neilson Taylor",168933,1946-01-01,1946,0.67,0.396,0.412,1.01e-05,0.41,-10.086,0.0375,81.56,0.74,1.0,3.0,8,False,"tin pan alley, vintage broadway"
5heiTautAti5rDVU1OhneA,"There's No Business Like Show Business - From ""Annie Get Your Gun""","Ethel Merman, Ray Middleton, William O'Neal, Marty May",191293,1946-01-01,1946,0.968,0.668,0.291,0.0,0.187,-11.906,0.0718,135.245,0.685,1.0,1.0,23,False,"tin pan alley, vintage broadway"
71PoAxxpXhJnr03oOMP6XZ,(I Don't Stand) a Ghost of a Chance (With You) - Remastered,"Frank Sinatra, Axel Stordahl Orchestra",189413,1946-03-04,1946,0.933,0.296,0.11,0.000172,0.151,-17.125,0.0392,127.99,0.109,0.0,4.0,21,False,"adult standards, easy listening, lounge"
1MT5zOYX94imlPjBB6tb5s,These Foolish Things (Remind Me of You) - Remastered,"Frank Sinatra, Axel Stordahl Orchestra",162822,1946-03-04,1946,0.952,0.347,0.163,0.000273,0.184,-14.043,0.0376,135.288,0.313,0.0,7.0,22,False,"adult standards, easy listening, lounge"
3hFWRzFZobnhk0LjA2e0yl,After The Lights Go Down Low,Al Hibbler,153960,1946-04-15,1946,0.703,0.509,0.531,1.19e-05,0.115,-7.802,0.0602,84.34,0.605,1.0,7.0,9,False,
