id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
0RNxWy0PC3AyH4ThH3aGK6,Mack the Knife,Louis Armstrong,201466,1929,1929,0.584,0.472,0.378,0.0,0.332,-14.141,0.118,178.306,0.717,1,0,54,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
21dxQBD3qgLnL9cFQ86Cdo,A Spoonful Blues,Charley Patton,192840,1929-05-20,1929,0.993,0.455,0.325,0.892,0.128,-12.884,0.0449,199.585,0.671,1,6,27,False,"acoustic blues, blues, country blues, delta blues, pre-war blues, traditional blues"
3hkKjn76alBHAkN3rKESOk,Ave de Paso,Charlo,191320,1929-02-25,1929,0.978,0.545,0.265,4.05e-06,0.269,-7.7,0.0412,112.737,0.406,1,2,24,False,"tango, vintage tango"
2Tazx8apZYKmAGqDDY52Ap,All Of Me,Louis Armstrong,174960,1929,1929,0.922,0.565,0.281,0.448,0.0897,-12.333,0.0403,138.351,0.733,0,0,14,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
57sdRcA5sfIFOKFjReXp2P,I Can't Believe That You're In Love With Me,Louis Armstrong,183960,1929,1929,0.931,0.579,0.203,0.00274,0.0787,-12.631,0.0745,157.885,0.766,1,0,21,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
4iWVckKLpNVsudGsYuh5t1,Lazy River,Louis Armstrong,183466,1929,1929,0.959,0.549,0.308,0.0163,0.114,-9.631,0.0647,101.471,0.497,0,4,18,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
30IFJ5Diyvnui1gKmCmYbb,South American Way,Carmen Miranda,171773,1929-12-17,1929,0.914,0.553,0.68,0.402,0.129,-10.97,0.0594,89.406,0.83,1,1,22,False,
6niFK347hm2Hwyy2MpBedq,Shake It and Break It (But Don't Let It Fall Mama),Charley Patton,189280,1929-05-20,1929,0.995,0.541,0.315,0.392,0.178,-12.308,0.0387,110.831,0.676,1,5,17,False,"acoustic blues, blues, country blues, delta blues, pre-war blues, traditional blues"
7JnkcuKlSoonFWx8V9TV2L,want to,"444Jet, anarchy",79229,1929-01-01,1929,0.000445,0.62,0.537,0.907,0.272,-8.328,0.0947,128.983,0.284,1,1,15,False,
03NMPEY0DFC5XcdIYVFmRg,I've Got The World On A String,Louis Armstrong,195200,1929,1929,0.985,0.532,0.135,0.0457,0.418,-13.929,0.0438,129.605,0.37,1,5,13,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
0aw99UsibmjflF3JDLpTdX,Stardust,Louis Armstrong,213746,1929,1929,0.969,0.613,0.299,0.513,0.051,-11.0,0.0542,122.288,0.761,1,1,14,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
45TOuASHdVywkYXVd6CnEl,When the Levee Breaks - Alternate Take,Memphis Minnie,189996,1929-06-24,1929,0.885,0.653,0.267,0.0799,0.125,-14.349,0.037,98.218,0.609,0,7,17,False,"acoustic blues, blues, country blues, memphis blues, traditional blues"
4Uvli3xiVWFzzsdSyhG9eN,South American Way (Alternate Take),Carmen Miranda,176333,1929-12-17,1929,0.881,0.605,0.532,0.0155,0.12,-14.497,0.0515,91.798,0.761,1,1,11,False,
1DuHDj6Vo2HW5gCpSlad37,Body and Soul,Louis Armstrong,196453,1929,1929,0.982,0.621,0.202,0.0345,0.152,-15.171,0.0853,110.859,0.447,1,3,7,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
3PPxSOwPdWm60TaHFIWfGq,When Your Lover Has Gone,Louis Armstrong,184786,1929,1929,0.965,0.45,0.242,0.0673,0.229,-11.483,0.0418,120.223,0.472,0,7,10,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
5ZtKeyDhXWuAOtTyWh1hwA,Me and My Chauffeur Blues,Memphis Minnie,168460,1929-06-24,1929,0.951,0.652,0.175,0.00147,0.0997,-11.291,0.0472,158.398,0.71,1,5,6,False,"acoustic blues, blues, country blues, memphis blues, traditional blues"
