id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
02cPiVkiHjt342MKpa7whv,Alexander's Ragtime Band,Ted Lewis,183600,1923-05-27,1923,0.949,0.727,0.499,0.187,0.402,-8.393,0.0882,101.067,0.967,1,5,9,False,"dixieland, hot jazz, jazz clarinet, vaudeville, vintage jazz"
20DAUWeuFdO4AWfUVgWpTO,Torna A Surriento,Beniamino Gigli,195813,1923-12-10,1923,0.973,0.314,0.465,0.059,0.233,-5.115,0.0333,86.561,0.325,1,4,13,False,"classical tenor, italian tenor, opera"
4rQEETwiWSso37h7SheZda,April Showers,Al Jolson,149574,1923-04-23,1923,0.995,0.317,0.34,0.96,0.339,-13.791,0.0405,139.763,0.388,1,7,0,False,"big band, british dance band, music hall, swing, tin pan alley, vaudeville, vintage jazz"
3jDFUn2OeLpyOMXZUR2lGq,Anema e core,Beniamino Gigli,217813,1923-12-10,1923,0.995,0.308,0.304,0.0195,0.238,-7.633,0.0313,136.568,0.154,1,11,1,False,"classical tenor, italian tenor, opera"
4RIbLtCwQlIfXhiJAS7iJ4,A canzone e napule,Beniamino Gigli,193920,1923-12-10,1923,0.974,0.337,0.136,0.000248,0.212,-13.189,0.039,90.211,0.392,0,9,2,False,"classical tenor, italian tenor, opera"
74aapWOAnyudNVf5o0OXuF,agasdg,rainsdeaf,119536,1923-05-18,1923,0.0443,0.479,0.951,0.782,0.1,-7.004,0.0557,174.0,0.328,0,10,0,False,"chill breakcore, hexd"
5n4d3Z76rq226M6WXEDX50,Angry,New Orleans Rhythm Kings,168573,1923-04-22,1923,0.996,0.627,0.388,0.845,0.137,-12.062,0.0392,108.512,0.96,1,8,1,False,"dixieland, new orleans jazz"
7whucZnjhM031LDLndTDAK,Ain't Got Nobody to Grind My Coffee,Clara Smith,187613,1923-05-27,1923,0.99,0.531,0.248,3.07e-05,0.141,-8.068,0.0421,89.632,0.489,1,8,2,False,classic female blues
3ifP5yf2tifPRSsqXqHEHH,On the Sunny Side of the Street,Ted Lewis,214173,1923-05-27,1923,0.971,0.516,0.14,0.264,0.0998,-17.872,0.0849,107.801,0.589,1,3,12,False,"dixieland, hot jazz, jazz clarinet, vaudeville, vintage jazz"
6PhqEeEOfDaPuOQWFSfFrl,Clarinet Marmalade,Ted Lewis,191120,1923-05-27,1923,0.914,0.759,0.44,0.801,0.088,-11.406,0.0412,107.291,0.938,1,5,11,False,"dixieland, hot jazz, jazz clarinet, vaudeville, vintage jazz"
